Title,Review_Date,Author,Rating,Review_Title,Review,Review_Url
Dominion Prequel to the Exorcist,27 May 2005,stevenw-1,," Solid. Unexpected, effective film.
","Exorcist: The Beginning was an ineffective film that contains everything I hate about current genre films: impatient editing and storytelling, lines of dialogue that stop just when some characters are about to actually say something, bombardment of CGI visuals and some seriously unnecessary gore effects that are akin to the movie-makers hitting the audience over the head with a Warner Brothers iron anvil normally reserved for their cartoon characters. What a nice surprise it was to finally see DOMINION on it's (unfortunate) limited run. Here is a movie that doesn't assume the audience is too stupid to actually sit down and take a story in without excessive music video stimuli. Here is a movie who's build-up is effective and will have many working hard to shake the uneasy feeling that, indeed, evil IS everywhere. There were some story elements from ""The Beginning"" that made no sense whatsoever. In this film - all is presented clearly, thoughtfully and much more unsettling (but it really hits you when the film comes to its climax). There is a scene in ""The Beginning"" where some crazed hyenas savage a character to shreds. Their appearance was curious and not presented as necessarily crucial to the film other than for one scene. In this film, just one look from them and you know right away they add to the whole atmosphere of the film. They are an ever present danger not only to the surrounding location but the always present evil watching humanity just out of sight and ready to attack when one is most vulnerable and alone. Another sequence featuring Father Merrin and Nazi soldiers is given a very clever, diabolic twist and adds MUCH to the notion of how the Devil deceives and tricks. In the other film, it's a scene where you know only that ""this is what torments Father Merrin"" - and that's it. Which is how this movie plays against Renny Harlin's ""The Beginning"" - an easy sell to the masses (it STILL didn't work). ""Dominion"" is a crafted piece where one single shot holds more story information than a 30 second sequence rife with vulgar, over-the-top digital effects. See this version - especially if believe that The Exocist story is actually more effective today than it EVER was.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,19 October 2021,Hey_Sweden,7," ""I chose good. Evil happened.""
","One of two different interpretations (the other being Renny Harlins' ""Exorcist: The Beginning"") of the Father Merrin back story, ""Dominion: Prequel to the Exorcist"" tells a decent but ultimately familiar story that just doesn't have the impact of the original 1973 classic. Merrin (Stellan Skarsgard, a worthy successor / predecessor to Max von Sydow) lost his faith after a horrible, untenable situation during WWII. A few years later, he is supervising an archaeological dig in Africa, as workers unearth an ancient church, and must confront pure Evil once again.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,4 July 2006,rainking_es,5," Disappointing.
","Many of you probably know the story behind this movie: the studio hired Paul Schrader to make a prequel of ""The Exorcist"" and once he finished it the executives decided that the audience wouldn't like it. So, the hired a mercenary and made him filmed the whole movie again and change the most of the cast. Obviusly the final product was nothing but rubbish and the takings weren't that good. Now, many of us wanted to see the Schrader version, and let me tell you that it's no big deal. It's actually darker and more dramatic than the one they released for the cinemas, but it's nothing to write home about. It's not even a horror movie, for it deals with the inner fight of Father Merrin and his doubts about the existence of God and stuff.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,28 October 2005,misterronaldweasley,8," Better than Harlin's in many ways.
","I'm sure everyone by now knows the story of how Paul Schrader shot and cut his version of an ""Exorcist"" prequel and delivered it to Morgan Creek studios only to be told it was ""commercially unmarketable"" and fired from the project. Then they hired Renny Harlin, mostly known for action films, to come in and make his own bloodier, more visceral version that would appeal more to mass audiences.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,22 March 2015,LanceBrave,7," Not a Lack of Faith but of Guilt
","You know the story by now: Morgan Creek wanted to make a prequel to ""The Exorcist"" and hired to Paul Schrader to do so. After delivering them his movie, the studio dismissed it for not being gory enough. Renny Harlin, esteemed filmmaker of ""Cutthroat Island"" and ""A Nightmare on Elm Street 4,"" was brought in to completely reshoot the film. After Renny Harlin's excretal ""Exorcist: The Beginning"" was unleashed on the world, to critical savaging and public indifference, Morgan Creek figured they may as well release Paul Schrader's original cut. Given the unwieldy title, ""Dominion: The Prequel to ""The Exorcist,"""" the film's art-house release made slightly less money and received only slightly better reviews.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,9 August 2019,frankblack-79961,4," Tamer version of Exorcist: The Beginning
","There's less to ""think"" about in this version. Less to see. Less to hear. Less to experience. Reviewers classifying this as a ""thinking man's version"" of the film, and how it had more substance are just taking sides with the directorial changes that brought us two versions of the same movie in 1 year. You want the safer version watch this one. You want the roller coaster (trigger warning) version watch Exorcist: The Beginning.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,30 September 2007,fedor8,," Have I seen the same movie twice?...
","This 2005 ""Exorcist"" is so similar to the 2004 one, the fourth part, that I thought at times that I was mistakenly watching the same movie again. The only difference is that this fifth part is duller. Very dull.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,22 March 2005,ldemesmaeker,," Paul Shrader's exorcist
","I was among the lucky ones to see this film in Brussels too. Are you going to like this film or not ? Well it all depends on what you expect. As a horror film fan, for me there is no doubt : no one will ever make a better Exorcist film as William Friedkin's original. They can make 100 more exorcists, the 1st will remain the reference, it was innovating in many ways. Exorcist 2 took its best horror sequences from the first one. Number 3 was a cop movie. Now we have numbers 4 and 5 with the same story and even the same actors sometimes. So where is the difference ? I saw them both but I did not expect to see a better movie than the first. It is probably why I liked them both. So if you prefer horror, well see Harlin's one, it is a decent successor. And if you like Paul Shrader' s movies, I don't think you will be disappointed with his version, witch is softer but deeper. But please, as he said to the public before the film : forget everything you have seen about the exorcist movies before and watch the film with a open mind.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,21 March 2005,thedeadliners2002,8," This movie is fantastic.
","If you go into this film thinking you are going to see twirling heads and pea-soup you are going to be disappointed. If you go into this film with an open mind you will be pleasantly surprised by the depth, sophistication, spiritual drama, and sheer craft involved. There is meat to this picture. I think the artists involved rightly avoided trying to best or even mimic the original and instead focused on dread-- a creeping sort of existential dread-- instead of cheap, quick scares. You don't jump in your seat with fear, but you walk out of the theater feeling unnerved and it stays with you. Unlike most of the American popcorn horror flicks being made today, this film lingers in your head long after.",/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,9 June 2005,smitheeallen,7," This film sticks with me
",I saw Dominion about three weeks ago and I'm still thinking about it. It's not the greatest movie ever made but it still was quite good despite its flaws (such as the lousy special effects).,/review/rw1264879/?ref_=tt_urv
Dominion Prequel to the Exorcist,21 October 2006,disdressed12,1," 2 hours gone forever into the abyss(which is where this movie belongs)
","sometimes you go into a film with very low expectations,and occasionally you are pleasantly surprised.Dominion:Prequel to the Exorcist is not that movie.i was sure this movie would be a piece of crap,except that i would rather have watched a piece of crap for 2 hours.it would have been much more entertaining.so why did i watch it?well,it was on cable,i had nothing better to do,and i like to give every movie the benefit of the doubt.but the most important reason i sat through this thing:i ran out of pins to stick in my eyes.there is very little good about this film,other than the end credits.Stellan Skarsgard is a very talented actor,but his talents are wasted on this dud.you expect to see a movie with a demon,based on the title.the demon only appears well after half of the movie has elapsed,and it does not inspire fear at all,but is laughable.the movie is also disjointed and has many scenes that have no relevance.then again the movie has no relevance either.it does at times become a sermon,which is very annoying.special mention must go to the people in charge of the cgi effects.they have managed to creature the worst cgi animals i have ever seen.hyenas, several cattle and even a snake were very obviously all cgi .completely fake looking.unless you want to lose 2 hours of your life,don't even go near this thing. a well deserved 0*",/review/rw1264879/?ref_=tt_urv
